,filename,total_nloc,avg_nloc,avg_ccn,avg_token,function_cnt,ternary,LLC_0,LLC_10,LLC_20,LLC_30,LLC_40,rel_pub,rel_priv,rel_prot,sin_comm,sin_spell_err,multi_comm,doc_comm,sin_space,db_space,tab,total_var_count,avg_var_length,num_type1_var,num_type2_var,num_type3_var,num_var_misspell,total_num_tokens
424,../../data/test/SOCO.14.test/JAVA/A1/A10424.java,25.0,11.0,2.5,70.0,2.0,0.0,9.0,8.0,4.0,2.0,10.0,100.0,0.0,0.0,15.0,31.0,0.0,0.0,145.0,0.0,68.0,7.0,1.0,7.0,0.0,0.0,0.0,94.0
426,../../data/test/SOCO.14.test/JAVA/A1/A10426.java,13.0,5.0,1.5,32.5,2.0,0.0,7.0,2.0,1.0,4.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,18.0,3.0,4.333333333333333,3.0,0.0,0.0,0.0,45.0
427,../../data/test/SOCO.14.test/JAVA/A1/A10427.java,77.0,32.0,7.0,211.0,2.0,0.0,38.0,14.0,12.0,10.0,45.0,100.0,0.0,0.0,44.0,74.0,1.0,0.0,1092.0,322.0,134.0,20.0,3.05,20.0,0.0,0.0,2.0,344.0
428,../../data/test/SOCO.14.test/JAVA/A1/A10428.java,83.0,24.333333333333332,10.666666666666666,230.66666666666666,3.0,0.0,24.0,25.0,25.0,14.0,7.0,50.0,50.0,0.0,1.0,1.0,0.0,0.0,328.0,53.0,203.0,31.0,1.6451612903225807,30.0,0.0,1.0,5.0,518.0
430,../../data/test/SOCO.14.test/JAVA/A1/A10430.java,31.0,13.5,4.0,88.5,2.0,0.0,12.0,5.0,8.0,5.0,5.0,100.0,0.0,0.0,3.0,6.0,0.0,0.0,85.0,0.0,69.0,9.0,2.4444444444444446,8.0,1.0,0.0,0.0,123.0
431,../../data/test/SOCO.14.test/JAVA/A1/A10431.java,35.0,8.0,2.0,37.666666666666664,3.0,0.0,13.0,5.0,9.0,12.0,5.0,100.0,0.0,0.0,3.0,1.0,0.0,0.0,65.0,0.0,61.0,7.0,3.2857142857142856,7.0,0.0,0.0,2.0,67.0
432,../../data/test/SOCO.14.test/JAVA/A1/A10432.java,40.0,9.666666666666666,2.0,57.666666666666664,3.0,0.0,13.0,5.0,6.0,13.0,10.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,79.0,0.0,70.0,16.0,5.125,12.0,4.0,0.0,2.0,107.0
433,../../data/test/SOCO.14.test/JAVA/A1/A10433.java,38.0,32.0,8.0,303.0,1.0,0.0,18.0,7.0,3.0,12.0,13.0,100.0,0.0,0.0,3.0,0.0,0.0,0.0,152.0,0.0,114.0,17.0,3.176470588235294,10.0,2.0,5.0,0.0,187.0
434,../../data/test/SOCO.14.test/JAVA/A1/A10434.java,96.0,45.5,11.5,264.0,2.0,0.0,38.0,25.0,28.0,14.0,6.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,0.0,499.0,47.0,2.702127659574468,45.0,2.0,0.0,4.0,330.0
435,../../data/test/SOCO.14.test/JAVA/A1/A10435.java,62.0,18.0,5.0,113.33333333333333,3.0,0.0,17.0,14.0,12.0,8.0,13.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,156.0,22.0,6.090909090909091,16.0,6.0,0.0,2.0,211.0
436,../../data/test/SOCO.14.test/JAVA/A1/A10436.java,6.0,4.0,1.0,25.0,1.0,0.0,3.0,0.0,1.0,1.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,6.0,2.0,22.0,0.0,2.0,0.0,4.0,12.0
437,../../data/test/SOCO.14.test/JAVA/A1/A10437.java,65.0,12.5,3.25,106.5,4.0,1.0,29.0,5.0,9.0,12.0,28.0,83.33333333333334,16.666666666666664,0.0,0.0,0.0,0.0,0.0,176.0,0.0,163.0,41.0,7.487804878048781,19.0,22.0,0.0,7.0,262.0
438,../../data/test/SOCO.14.test/JAVA/A1/A10438.java,84.0,22.333333333333332,6.0,171.0,3.0,0.0,32.0,17.0,9.0,19.0,24.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,202.0,0.0,286.0,20.0,4.55,18.0,2.0,0.0,4.0,385.0
439,../../data/test/SOCO.14.test/JAVA/A1/A10439.java,148.0,9.357142857142858,3.7142857142857144,67.92857142857143,14.0,0.0,58.0,23.0,31.0,30.0,30.0,50.0,50.0,0.0,2.0,0.0,0.0,0.0,368.0,0.0,470.0,32.0,2.28125,20.0,0.0,10.0,1.0,555.0
440,../../data/test/SOCO.14.test/JAVA/A1/A10440.java,52.0,22.5,7.0,131.0,2.0,0.0,10.0,16.0,14.0,6.0,7.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,129.0,16.0,2.125,16.0,0.0,0.0,0.0,172.0
441,../../data/test/SOCO.14.test/JAVA/A1/A10441.java,41.0,31.0,7.0,237.0,1.0,0.0,18.0,4.0,6.0,11.0,14.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,175.0,0.0,125.0,22.0,3.9545454545454546,20.0,2.0,0.0,2.0,205.0
442,../../data/test/SOCO.14.test/JAVA/A1/A10442.java,57.0,24.5,7.5,224.5,2.0,0.0,20.0,4.0,18.0,13.0,13.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,186.0,35.0,4.171428571428572,29.0,0.0,6.0,0.0,261.0
443,../../data/test/SOCO.14.test/JAVA/A1/A10443.java,40.0,36.0,13.0,294.0,1.0,0.0,19.0,5.0,17.0,5.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,447.0,152.0,0.0,25.0,2.12,23.0,2.0,0.0,0.0,183.0
444,../../data/test/SOCO.14.test/JAVA/A1/A10444.java,38.0,13.5,4.0,102.0,2.0,0.0,14.0,11.0,7.0,2.0,5.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,39.0,0.0,60.0,7.0,4.714285714285714,7.0,0.0,0.0,1.0,155.0
445,../../data/test/SOCO.14.test/JAVA/A1/A10445.java,178.0,173.0,56.0,1116.0,1.0,0.0,94.0,20.0,31.0,40.0,29.0,100.0,0.0,0.0,17.0,0.0,1.0,0.0,458.0,0.0,996.0,64.0,4.140625,64.0,0.0,0.0,12.0,687.0
446,../../data/test/SOCO.14.test/JAVA/A1/A10446.java,38.0,35.0,10.0,256.0,1.0,0.0,19.0,5.0,10.0,6.0,7.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,727.0,287.0,0.0,21.0,3.380952380952381,9.0,2.0,10.0,4.0,157.0
447,../../data/test/SOCO.14.test/JAVA/A1/A10447.java,42.0,39.0,15.0,302.0,1.0,0.0,15.0,4.0,9.0,11.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,149.0,24.0,2.5,22.0,2.0,0.0,0.0,198.0
448,../../data/test/SOCO.14.test/JAVA/A1/A10448.java,35.0,14.0,5.0,108.5,2.0,0.0,15.0,3.0,8.0,12.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,91.0,20.0,3.5,20.0,0.0,0.0,0.0,134.0
449,../../data/test/SOCO.14.test/JAVA/A1/A10449.java,57.0,24.5,11.5,221.5,2.0,0.0,16.0,5.0,14.0,11.0,18.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,149.0,31.0,4.225806451612903,21.0,4.0,6.0,0.0,295.0
450,../../data/test/SOCO.14.test/JAVA/A1/A10450.java,46.0,40.0,17.0,246.0,1.0,0.0,24.0,5.0,17.0,10.0,5.0,100.0,0.0,0.0,7.0,0.0,0.0,0.0,554.0,203.0,0.0,21.0,2.3333333333333335,21.0,0.0,0.0,2.0,160.0
451,../../data/test/SOCO.14.test/JAVA/A1/A10451.java,67.0,59.0,15.0,380.0,1.0,0.0,26.0,14.0,10.0,18.0,9.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,239.0,25.0,4.12,21.0,4.0,0.0,2.0,231.0
452,../../data/test/SOCO.14.test/JAVA/A1/A10452.java,30.0,11.0,2.5,95.5,2.0,0.0,11.0,2.0,2.0,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,48.0,14.0,4.142857142857143,14.0,0.0,0.0,2.0,113.0
453,../../data/test/SOCO.14.test/JAVA/A1/A10453.java,40.0,17.5,6.5,132.5,2.0,0.0,15.0,10.0,6.0,8.0,8.0,33.33333333333333,66.66666666666666,0.0,0.0,0.0,0.0,0.0,129.0,0.0,102.0,17.0,2.0588235294117645,17.0,0.0,0.0,2.0,176.0
454,../../data/test/SOCO.14.test/JAVA/A1/A10454.java,66.0,31.0,7.5,176.0,2.0,0.0,39.0,13.0,8.0,9.0,11.0,66.66666666666666,33.33333333333333,0.0,2.0,0.0,0.0,0.0,1073.0,475.0,15.0,25.0,3.56,21.0,0.0,4.0,0.0,211.0
455,../../data/test/SOCO.14.test/JAVA/A1/A10455.java,89.0,8.0,2.5,48.7,10.0,0.0,39.0,14.0,22.0,11.0,27.0,80.0,20.0,0.0,1.0,0.0,2.0,0.0,217.0,0.0,199.0,20.0,3.35,17.0,3.0,0.0,2.0,261.0
456,../../data/test/SOCO.14.test/JAVA/A1/A10456.java,49.0,41.0,9.0,240.0,1.0,0.0,24.0,7.0,6.0,11.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,161.0,22.0,8.363636363636363,14.0,8.0,0.0,2.0,147.0
457,../../data/test/SOCO.14.test/JAVA/A1/A10457.java,52.0,21.5,5.0,149.5,2.0,0.0,24.0,16.0,12.0,15.0,13.0,100.0,0.0,0.0,11.0,1.0,1.0,0.0,145.0,0.0,181.0,29.0,6.0344827586206895,16.0,13.0,0.0,0.0,184.0
458,../../data/test/SOCO.14.test/JAVA/A1/A10458.java,64.0,11.8,4.4,105.4,5.0,0.0,47.0,8.0,18.0,14.0,14.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,201.0,1.0,225.0,19.0,4.7368421052631575,19.0,0.0,0.0,2.0,345.0
459,../../data/test/SOCO.14.test/JAVA/A1/A10459.java,87.0,27.666666666666668,7.333333333333333,193.0,3.0,0.0,36.0,23.0,20.0,18.0,15.0,100.0,0.0,0.0,16.0,1.0,0.0,0.0,278.0,0.0,430.0,38.0,2.9473684210526314,35.0,0.0,3.0,1.0,379.0
460,../../data/test/SOCO.14.test/JAVA/A1/A10460.java,47.0,19.0,5.5,162.5,2.0,0.0,13.0,2.0,7.0,13.0,19.0,66.66666666666666,33.33333333333333,0.0,1.0,1.0,1.0,0.0,154.0,0.0,115.0,27.0,8.925925925925926,10.0,17.0,0.0,5.0,191.0
461,../../data/test/SOCO.14.test/JAVA/A1/A10461.java,52.0,22.0,7.0,154.5,2.0,0.0,25.0,16.0,8.0,8.0,12.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,2.0,155.0,21.0,3.142857142857143,21.0,0.0,0.0,2.0,192.0
462,../../data/test/SOCO.14.test/JAVA/A1/A10462.java,45.0,42.0,12.0,253.0,1.0,0.0,16.0,12.0,9.0,7.0,6.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,802.0,337.0,0.0,18.0,4.777777777777778,18.0,0.0,0.0,0.0,154.0
463,../../data/test/SOCO.14.test/JAVA/A1/A10463.java,48.0,43.0,11.0,279.0,1.0,0.0,39.0,11.0,14.0,6.0,7.0,100.0,0.0,0.0,5.0,0.0,0.0,0.0,55.0,0.0,219.0,16.0,2.25,10.0,0.0,6.0,0.0,173.0
464,../../data/test/SOCO.14.test/JAVA/A1/A10464.java,23.0,16.0,3.0,183.0,1.0,0.0,12.0,2.0,2.0,5.0,13.0,100.0,0.0,0.0,1.0,1.0,1.0,0.0,104.0,0.0,46.0,11.0,5.909090909090909,7.0,4.0,0.0,4.0,98.0
465,../../data/test/SOCO.14.test/JAVA/A1/A10465.java,138.0,41.666666666666664,1.3333333333333333,366.3333333333333,3.0,0.0,20.0,2.0,111.0,7.0,14.0,80.0,0.0,20.0,1.0,1.0,1.0,0.0,65.0,0.0,264.0,8.0,4.5,6.0,2.0,0.0,0.0,513.0
466,../../data/test/SOCO.14.test/JAVA/A1/A10466.java,121.0,15.714285714285714,2.5714285714285716,75.0,7.0,0.0,70.0,11.0,25.0,16.0,28.0,33.33333333333333,25.0,41.66666666666667,1.0,0.0,1.0,0.0,185.0,0.0,291.0,10.0,8.1,4.0,6.0,0.0,0.0,248.0
467,../../data/test/SOCO.14.test/JAVA/A1/A10467.java,93.0,40.0,12.0,242.0,2.0,0.0,42.0,14.0,27.0,12.0,22.0,66.66666666666666,0.0,33.33333333333333,2.0,1.0,1.0,0.0,189.0,0.0,360.0,33.0,7.606060606060606,19.0,14.0,0.0,2.0,317.0
468,../../data/test/SOCO.14.test/JAVA/A1/A10468.java,70.0,32.0,8.0,230.0,2.0,0.0,33.0,19.0,6.0,12.0,12.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,0.0,197.0,31.0,3.064516129032258,25.0,0.0,6.0,2.0,301.0
469,../../data/test/SOCO.14.test/JAVA/A1/A10469.java,81.0,23.666666666666668,4.666666666666667,166.66666666666666,3.0,0.0,36.0,23.0,15.0,17.0,18.0,100.0,0.0,0.0,5.0,1.0,2.0,0.0,532.0,203.0,199.0,37.0,2.4594594594594597,27.0,2.0,8.0,4.0,317.0
470,../../data/test/SOCO.14.test/JAVA/A1/A10470.java,66.0,9.5,2.5,65.83333333333333,6.0,0.0,25.0,8.0,16.0,18.0,8.0,85.71428571428571,14.285714285714285,0.0,1.0,1.0,0.0,0.0,817.0,344.0,0.0,26.0,2.5,26.0,0.0,0.0,0.0,264.0
471,../../data/test/SOCO.14.test/JAVA/A1/A10471.java,40.0,18.0,7.5,146.5,2.0,0.0,14.0,8.0,10.0,3.0,9.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,107.0,23.0,2.391304347826087,23.0,0.0,0.0,0.0,169.0
472,../../data/test/SOCO.14.test/JAVA/A1/A10472.java,93.0,11.714285714285714,2.7142857142857144,70.85714285714286,7.0,0.0,22.0,14.0,24.0,16.0,21.0,66.66666666666666,33.33333333333333,0.0,0.0,0.0,0.0,0.0,203.0,0.0,191.0,37.0,9.324324324324325,16.0,21.0,0.0,3.0,328.0
473,../../data/test/SOCO.14.test/JAVA/A1/A10473.java,62.0,8.833333333333334,3.6666666666666665,80.33333333333333,6.0,0.0,26.0,2.0,13.0,14.0,20.0,66.66666666666666,33.33333333333333,0.0,3.0,0.0,0.0,0.0,872.0,304.0,0.0,32.0,3.25,26.0,2.0,4.0,0.0,307.0
474,../../data/test/SOCO.14.test/JAVA/A1/A10474.java,181.0,10.357142857142858,3.0,65.42857142857143,14.0,0.0,69.0,41.0,38.0,24.0,50.0,57.14285714285714,42.857142857142854,0.0,8.0,0.0,0.0,0.0,431.0,0.0,491.0,69.0,5.2898550724637685,55.0,11.0,3.0,3.0,572.0
475,../../data/test/SOCO.14.test/JAVA/A1/A10475.java,48.0,42.0,13.0,324.0,1.0,0.0,18.0,7.0,13.0,9.0,7.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,1.0,197.0,25.0,4.0,22.0,3.0,0.0,0.0,212.0
476,../../data/test/SOCO.14.test/JAVA/A1/A10476.java,60.0,57.0,18.0,412.0,1.0,0.0,17.0,16.0,16.0,7.0,14.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,1021.0,436.0,0.0,25.0,6.44,25.0,0.0,0.0,18.0,272.0
477,../../data/test/SOCO.14.test/JAVA/A1/A10477.java,105.0,50.0,11.0,370.5,2.0,0.0,54.0,10.0,13.0,16.0,23.0,66.66666666666666,33.33333333333333,0.0,1.0,1.0,0.0,0.0,348.0,6.0,474.0,25.0,3.56,25.0,0.0,0.0,2.0,432.0
478,../../data/test/SOCO.14.test/JAVA/A1/A10478.java,75.0,31.0,11.0,199.0,2.0,0.0,32.0,5.0,16.0,20.0,22.0,100.0,0.0,0.0,2.0,0.0,1.0,0.0,229.0,1.0,222.0,33.0,7.181818181818182,18.0,9.0,6.0,0.0,274.0
479,../../data/test/SOCO.14.test/JAVA/A1/A10479.java,49.0,43.0,13.0,335.0,1.0,0.0,14.0,10.0,12.0,11.0,6.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,884.0,360.0,0.0,31.0,2.4193548387096775,29.0,2.0,0.0,4.0,219.0
480,../../data/test/SOCO.14.test/JAVA/A1/A10480.java,50.0,44.0,17.0,348.0,1.0,0.0,18.0,13.0,8.0,4.0,15.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,16.0,207.0,23.0,3.608695652173913,23.0,0.0,0.0,0.0,216.0
481,../../data/test/SOCO.14.test/JAVA/A1/A10481.java,72.0,62.0,20.0,521.0,1.0,0.0,18.0,1.0,6.0,24.0,30.0,100.0,0.0,0.0,5.0,1.0,0.0,0.0,138.0,0.0,246.0,31.0,10.741935483870968,7.0,24.0,0.0,4.0,316.0
482,../../data/test/SOCO.14.test/JAVA/A1/A10482.java,24.0,4.25,1.5,21.5,4.0,0.0,14.0,5.0,6.0,5.0,3.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,215.0,82.0,0.0,4.0,5.75,2.0,2.0,0.0,0.0,63.0
483,../../data/test/SOCO.14.test/JAVA/A1/A10483.java,68.0,12.0,4.2,106.2,5.0,0.0,30.0,3.0,15.0,18.0,20.0,50.0,50.0,0.0,2.0,0.0,0.0,0.0,979.0,364.0,0.0,45.0,4.5777777777777775,29.0,16.0,0.0,0.0,333.0
484,../../data/test/SOCO.14.test/JAVA/A1/A10484.java,108.0,7.230769230769231,1.9230769230769231,48.61538461538461,13.0,0.0,46.0,8.0,20.0,23.0,33.0,88.23529411764706,11.76470588235294,0.0,1.0,0.0,0.0,0.0,286.0,0.0,207.0,36.0,4.972222222222222,29.0,6.0,1.0,3.0,351.0
485,../../data/test/SOCO.14.test/JAVA/A1/A10485.java,57.0,26.5,8.5,194.5,2.0,0.0,18.0,11.0,8.0,12.0,19.0,66.66666666666666,33.33333333333333,0.0,2.0,1.0,0.0,0.0,169.0,0.0,145.0,33.0,7.121212121212121,19.0,14.0,0.0,6.0,233.0
486,../../data/test/SOCO.14.test/JAVA/A1/A10486.java,79.0,14.6,4.2,103.4,5.0,0.0,42.0,15.0,15.0,11.0,22.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,444.0,108.0,182.0,37.0,4.0,31.0,2.0,4.0,10.0,307.0
487,../../data/test/SOCO.14.test/JAVA/A1/A10487.java,47.0,20.5,11.0,248.5,2.0,0.0,8.0,2.0,19.0,8.0,11.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,121.0,22.0,1.7272727272727273,18.0,0.0,4.0,0.0,319.0
488,../../data/test/SOCO.14.test/JAVA/A1/A10488.java,60.0,27.5,8.0,162.0,2.0,0.0,20.0,21.0,13.0,6.0,9.0,66.66666666666666,33.33333333333333,0.0,0.0,0.0,1.0,0.0,1189.0,506.0,0.0,22.0,1.5454545454545454,16.0,0.0,6.0,0.0,202.0
489,../../data/test/SOCO.14.test/JAVA/A1/A10489.java,32.0,5.75,1.25,29.75,4.0,0.0,17.0,1.0,6.0,6.0,9.0,71.42857142857143,28.57142857142857,0.0,0.0,0.0,0.0,0.0,56.0,5.0,43.0,4.0,6.0,2.0,2.0,0.0,0.0,63.0
490,../../data/test/SOCO.14.test/JAVA/A1/A10490.java,30.0,7.0,1.6666666666666667,31.333333333333332,3.0,0.0,15.0,5.0,3.0,7.0,7.0,66.66666666666666,33.33333333333333,0.0,0.0,0.0,0.0,0.0,58.0,5.0,49.0,4.0,5.5,2.0,2.0,0.0,0.0,59.0
491,../../data/test/SOCO.14.test/JAVA/A1/A10491.java,49.0,44.0,8.0,320.0,1.0,1.0,19.0,7.0,14.0,9.0,8.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,133.0,1.0,161.0,36.0,4.0,30.0,6.0,0.0,6.0,175.0
492,../../data/test/SOCO.14.test/JAVA/A1/A10492.java,26.0,3.8,1.0,16.6,5.0,0.0,14.0,0.0,9.0,6.0,4.0,75.0,25.0,0.0,0.0,0.0,0.0,0.0,53.0,6.0,36.0,2.0,11.5,0.0,2.0,0.0,0.0,58.0
494,../../data/test/SOCO.14.test/JAVA/A1/A10494.java,41.0,15.5,4.0,146.5,2.0,0.0,19.0,5.0,5.0,6.0,21.0,66.66666666666666,33.33333333333333,0.0,3.0,2.0,0.0,0.0,153.0,0.0,94.0,25.0,6.84,15.0,10.0,0.0,4.0,174.0
495,../../data/test/SOCO.14.test/JAVA/A1/A10495.java,47.0,20.0,9.0,181.0,2.0,0.0,14.0,8.0,12.0,15.0,9.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,818.0,308.0,0.0,26.0,1.4615384615384615,20.0,0.0,6.0,0.0,227.0
496,../../data/test/SOCO.14.test/JAVA/A1/A10496.java,52.0,48.0,11.0,454.0,1.0,0.0,14.0,10.0,22.0,5.0,5.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,104.0,1.0,194.0,22.0,2.3636363636363638,20.0,0.0,2.0,0.0,319.0
497,../../data/test/SOCO.14.test/JAVA/A1/A10497.java,127.0,8.615384615384615,2.3846153846153846,52.61538461538461,13.0,0.0,54.0,20.0,37.0,26.0,32.0,82.35294117647058,17.647058823529413,0.0,20.0,4.0,1.0,0.0,426.0,0.0,407.0,38.0,3.9210526315789473,30.0,8.0,0.0,2.0,390.0
498,../../data/test/SOCO.14.test/JAVA/A1/A10498.java,31.0,24.0,9.0,267.0,1.0,0.0,9.0,7.0,2.0,3.0,14.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,395.0,142.0,0.0,18.0,5.888888888888889,14.0,4.0,0.0,2.0,147.0
499,../../data/test/SOCO.14.test/JAVA/A1/A10499.java,145.0,26.0,6.6,153.2,5.0,0.0,88.0,8.0,38.0,16.0,37.0,100.0,0.0,0.0,5.0,0.0,3.0,0.0,2438.0,1113.0,0.0,39.0,5.410256410256411,37.0,2.0,0.0,6.0,512.0
500,../../data/test/SOCO.14.test/JAVA/A1/A10500.java,59.0,15.333333333333334,3.3333333333333335,108.66666666666667,3.0,0.0,28.0,13.0,11.0,12.0,14.0,100.0,0.0,0.0,2.0,0.0,0.0,0.0,149.0,0.0,146.0,31.0,4.32258064516129,18.0,8.0,5.0,0.0,206.0
501,../../data/test/SOCO.14.test/JAVA/A1/A10501.java,40.0,10.666666666666666,3.6666666666666665,101.66666666666667,3.0,0.0,11.0,6.0,6.0,10.0,14.0,83.33333333333334,16.666666666666664,0.0,1.0,1.0,1.0,0.0,146.0,0.0,91.0,20.0,2.2,20.0,0.0,0.0,0.0,196.0
502,../../data/test/SOCO.14.test/JAVA/A1/A10502.java,42.0,18.0,5.0,148.0,2.0,0.0,18.0,1.0,5.0,11.0,17.0,66.66666666666666,33.33333333333333,0.0,0.0,0.0,0.0,0.0,138.0,0.0,115.0,26.0,8.076923076923077,14.0,12.0,0.0,6.0,175.0
503,../../data/test/SOCO.14.test/JAVA/A1/A10503.java,44.0,9.5,4.0,90.75,4.0,2.0,16.0,3.0,8.0,5.0,19.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,92.0,21.0,3.5238095238095237,17.0,0.0,4.0,2.0,227.0
504,../../data/test/SOCO.14.test/JAVA/A1/A10504.java,52.0,6.142857142857143,2.0,48.42857142857143,7.0,0.0,27.0,6.0,5.0,14.0,15.0,33.33333333333333,66.66666666666666,0.0,0.0,0.0,1.0,0.0,143.0,0.0,89.0,22.0,2.1818181818181817,16.0,0.0,6.0,0.0,185.0
505,../../data/test/SOCO.14.test/JAVA/A1/A10505.java,50.0,43.0,12.0,345.0,1.0,0.0,13.0,5.0,16.0,10.0,11.0,100.0,0.0,0.0,5.0,0.0,0.0,0.0,162.0,0.0,181.0,26.0,3.730769230769231,23.0,3.0,0.0,1.0,226.0
506,../../data/test/SOCO.14.test/JAVA/A1/A10506.java,39.0,36.0,8.0,283.0,1.0,0.0,13.0,6.0,14.0,11.0,13.0,100.0,0.0,0.0,9.0,1.0,1.0,0.0,832.0,335.0,0.0,30.0,3.1333333333333333,28.0,2.0,0.0,2.0,172.0
507,../../data/test/SOCO.14.test/JAVA/A1/A10507.java,52.0,15.666666666666666,3.6666666666666665,115.33333333333333,3.0,0.0,23.0,10.0,16.0,9.0,19.0,100.0,0.0,0.0,3.0,0.0,2.0,0.0,812.0,304.0,0.0,34.0,4.9411764705882355,30.0,4.0,0.0,2.0,191.0
508,../../data/test/SOCO.14.test/JAVA/A1/A10508.java,43.0,17.5,5.0,152.0,2.0,0.0,16.0,6.0,4.0,10.0,9.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,128.0,20.0,1.3,20.0,0.0,0.0,0.0,177.0
509,../../data/test/SOCO.14.test/JAVA/A1/A10509.java,192.0,15.454545454545455,4.090909090909091,116.9090909090909,11.0,1.0,79.0,25.0,46.0,51.0,85.0,20.0,30.0,50.0,0.0,0.0,12.0,0.0,1655.0,410.0,198.0,44.0,6.681818181818182,27.0,11.0,6.0,2.0,664.0
510,../../data/test/SOCO.14.test/JAVA/A1/A10510.java,50.0,13.333333333333334,3.3333333333333335,96.0,3.0,0.0,25.0,10.0,16.0,14.0,27.0,75.0,0.0,25.0,25.0,3.0,3.0,0.0,475.0,58.0,113.0,16.0,3.25,12.0,0.0,4.0,2.0,193.0
511,../../data/test/SOCO.14.test/JAVA/A1/A10511.java,56.0,50.0,8.0,354.0,1.0,0.0,37.0,13.0,8.0,8.0,15.0,100.0,0.0,0.0,2.0,1.0,1.0,0.0,93.0,2.0,261.0,27.0,2.8518518518518516,27.0,0.0,0.0,2.0,187.0
512,../../data/test/SOCO.14.test/JAVA/A1/A10512.java,166.0,25.333333333333332,6.5,218.33333333333334,6.0,0.0,78.0,12.0,36.0,30.0,75.0,63.63636363636363,36.36363636363637,0.0,10.0,1.0,2.0,0.0,490.0,2.0,615.0,46.0,6.891304347826087,20.0,25.0,0.0,8.0,849.0
513,../../data/test/SOCO.14.test/JAVA/A1/A10513.java,94.0,91.0,9.0,363.0,1.0,0.0,15.0,7.0,67.0,3.0,8.0,100.0,0.0,0.0,62.0,0.0,0.0,0.0,1407.0,534.0,25.0,21.0,4.333333333333333,11.0,4.0,6.0,0.0,205.0
514,../../data/test/SOCO.14.test/JAVA/A1/A10514.java,24.0,21.0,12.0,216.0,1.0,0.0,16.0,3.0,8.0,2.0,8.0,100.0,0.0,0.0,2.0,0.0,1.0,0.0,130.0,0.0,68.0,20.0,2.6,8.0,4.0,8.0,0.0,139.0
515,../../data/test/SOCO.14.test/JAVA/A1/A10515.java,387.0,5.703125,2.328125,41.734375,64.0,0.0,117.0,59.0,77.0,88.0,79.0,50.0,50.0,0.0,1.0,0.0,0.0,0.0,839.0,0.0,728.0,122.0,2.4344262295081966,107.0,11.0,4.0,7.0,1574.0
516,../../data/test/SOCO.14.test/JAVA/A1/A10516.java,40.0,17.5,5.0,135.0,2.0,0.0,12.0,9.0,11.0,2.0,9.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,85.0,21.0,2.238095238095238,19.0,2.0,0.0,0.0,164.0
517,../../data/test/SOCO.14.test/JAVA/A1/A10517.java,30.0,24.0,8.0,200.0,1.0,0.0,12.0,4.0,2.0,10.0,6.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,394.0,153.0,0.0,18.0,2.6666666666666665,18.0,0.0,0.0,0.0,117.0
